developerResponse,date,review,score,userName,IOS,Name
"{'reviewId': 'fd19a697-f585-4ad6-8a56-5612402ae5c6', 'userName': 'M. A. SALAM', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWFTY7fN7_FI5rkvPu2-X2TVS89XlHw6CNFxyo1egmp4bwOOcXS', 'content': 'Nice app, thanks and Carry on, for for students', 'score': 5, 'thumbsUpCount': 2, 'reviewCreatedVersion': '1.3.1', 'at': datetime.datetime(2024, 7, 10, 20, 35, 13), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.1'}",2024-07-10 20:35:13,"Nice app, thanks and Carry on, for for students",5,M. A. SALAM,0,kids-math-games
"{'reviewId': '268733a1-5eab-46f6-be2c-07927cf6f7d6', 'userName': 'Shreya Gupta', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjW1bczOz7DtvSVN0wXtFZu3YCr5S7eqE3l0Lpa_i0u_30xUaz34', 'content': 'My Daughter love this educational game. She learned a lot from this. Thanks RV team. You are doing the best of what a human boing should do. Thanks once again from bottom of my heart.', 'score': 5, 'thumbsUpCount': 612, 'reviewCreatedVersion': '1.0.1', 'at': datetime.datetime(2021, 6, 9, 3, 7, 52), 'replyContent': 'Thank you for sharing such kind words.  Our biggest reward is reading reviews from parents of how our apps are helping kids, so thank you so much for your support. 👍🙏❤️', 'repliedAt': datetime.datetime(2021, 6, 9, 9, 3, 2), 'appVersion': '1.0.1'}",2021-06-09 03:07:52,My Daughter love this educational game. She learned a lot from this. Thanks RV team. You are doing the best of what a human boing should do. Thanks once again from bottom of my heart.,5,Shreya Gupta,0,kids-math-games
"{'reviewId': '1d075d6d-3b69-4c81-bfd0-19300907f5b0', 'userName': 'Barney Brown', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXBAsuTpbwP0wda6CU-IHA9Yc19MsW2-DtMJ_0GWIBIW3YvQXhd', 'content': 'Love this application. My 4 year old granddaughter mastered it and enjoys it thoroughly. Very educational and entertaining.', 'score': 5, 'thumbsUpCount': 22, 'reviewCreatedVersion': '1.0.3', 'at': datetime.datetime(2022, 3, 18, 11, 46, 37), 'replyContent': 'So happy to hear your daughter learned a lot, reading wonderful reviews from parents is our biggest reward 👍🙏❤️', 'repliedAt': datetime.datetime(2022, 3, 22, 5, 53, 25), 'appVersion': '1.0.3'}",2022-03-18 11:46:37,Love this application. My 4 year old granddaughter mastered it and enjoys it thoroughly. Very educational and entertaining.,5,Barney Brown,0,kids-math-games
"{'reviewId': 'd53465bd-0773-4df2-98d1-5121e5c26eda', 'userName': 'Zinachew Shimelis', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocK-AenenWt4Vk413XkmwJhzkfIiyllwd7I0UFq5qT0JJG7mng=mo', 'content': 'I think this app is best for my little brothers they are twins and the older one is too fast at maths and the 10 minute younger is strggling i need to help him ..... i love them to much .....they are my universes Love you baby1 and baby2', 'score': 5, 'thumbsUpCount': 31, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 3, 3, 4, 48, 35), 'replyContent': 'We love to read from older brothers and sisters :-). Thank you for sharing why you like the app for your brothers 🥰👍😀', 'repliedAt': datetime.datetime(2022, 3, 3, 22, 27, 23), 'appVersion': None}",2022-03-03 04:48:35,I think this app is best for my little brothers they are twins and the older one is too fast at maths and the 10 minute younger is strggling i need to help him ..... i love them to much .....they are my universes Love you baby1 and baby2,5,Zinachew Shimelis,0,kids-math-games
"{'reviewId': '49576f89-650a-44dc-97af-86981d91d416', 'userName': 'Nana Gyabeng', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUKmZrWQiXJWJ3M3tB66iaLH1M1ApSA1MrXcvdM9cckmOWB3Jha', 'content': 'Social networking websites that l have received from this message was delivered to your response and update. It helps our Facebook fans and also doing well in digital marketing services. Thank you for keeping me updated.', 'score': 5, 'thumbsUpCount': 13, 'reviewCreatedVersion': '1.0.3', 'at': datetime.datetime(2023, 7, 29, 11, 2, 52), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.0.3'}",2023-07-29 11:02:52,Social networking websites that l have received from this message was delivered to your response and update. It helps our Facebook fans and also doing well in digital marketing services. Thank you for keeping me updated.,5,Nana Gyabeng,0,kids-math-games
"{'reviewId': '4925297f-e1fd-4376-83b3-8b5fe231e8d3', 'userName': 'Felix Adawu', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUqBgPLl8BY1yby4v2VedArjWGIOliE_Tm5GqcXj3Kr7dEdBkur', 'content': ""Wasn't bad at all. But already the app shows what to be done of which doesn't make them to rack their brain. Thanks"", 'score': 4, 'thumbsUpCount': 129, 'reviewCreatedVersion': '1.1.3', 'at': datetime.datetime(2022, 12, 9, 2, 22, 32), 'replyContent': 'If you like the app do you mind rating it a 5 star? You gave it a 4 star so let us know if we can still improve something.', 'repliedAt': datetime.datetime(2022, 12, 9, 1, 40, 58), 'appVersion': '1.1.3'}",2022-12-09 02:22:32,Wasn't bad at all. But already the app shows what to be done of which doesn't make them to rack their brain. Thanks,4,Felix Adawu,0,kids-math-games
"{'reviewId': '9c012cf2-8b6f-4d08-a482-e27d10b97ae8', 'userName': 'Anthony Kupana', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJCiYiZWY_35QW7Tgm7W-tolGnmi-TdIvs2NNvqsIfBKheLCA=mo', 'content': ""I've just downloaded the app and after going through it, I'm pretty sure my 6yr old son may just improve his sharpness in math.. Thank you for helping my wife and I in our quest to educate our children 🙏"", 'score': 5, 'thumbsUpCount': 37, 'reviewCreatedVersion': '1.0.7', 'at': datetime.datetime(2022, 6, 12, 7, 54, 34), 'replyContent': 'From the bottom of our hearts ❤️, thank you for the wonderful review! Reviews from parents truly inspire us beyond words I can express here. We love to read how our apps are helping kids, gives us a purpose, and continues to inspire us to create more free for kids. 😀', 'repliedAt': datetime.datetime(2022, 6, 14, 2, 36, 43), 'appVersion': '1.0.7'}",2022-06-12 07:54:34,"I've just downloaded the app and after going through it, I'm pretty sure my 6yr old son may just improve his sharpness in math.. Thank you for helping my wife and I in our quest to educate our children 🙏",5,Anthony Kupana,0,kids-math-games
"{'reviewId': '7b8cfa28-a0b6-4141-b72b-e9721a70b86f', 'userName': 'R.C. Siso', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXp5J5xW0teJ77ME-rcOmDSZdCVWbUmr1_Og9A3IKoQMAcPPTeQ', 'content': '🥰🥰🥰🥰🥰🥰 Our baby wants to thank this app...at the age of two, she can count from 1 to 50 and read each number easily. By this app, she can be able to learn more about math.', 'score': 5, 'thumbsUpCount': 117, 'reviewCreatedVersion': '1.0.6', 'at': datetime.datetime(2022, 4, 22, 4, 18, 45), 'replyContent': 'So glad this math game is helping your daughter, that makes us feel so happy. 🙂❤️👍', 'repliedAt': datetime.datetime(2022, 4, 23, 0, 55, 54), 'appVersion': '1.0.6'}",2022-04-22 04:18:45,"🥰🥰🥰🥰🥰🥰 Our baby wants to thank this app...at the age of two, she can count from 1 to 50 and read each number easily. By this app, she can be able to learn more about math.",5,R.C. Siso,0,kids-math-games
"{'reviewId': 'f7607ac2-de20-4576-83e1-d9e78930aadf', 'userName': 'Debora Arrieta', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocISPPg1ZXBLhadEzJIKo-o65txiPT7b2a9V6F39zSSJ0wFNiA=mo', 'content': 'j++$(,+8*±addition and I will hopefully get the dog 🐶 to go 😁 back to normal', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': '1.3.3', 'at': datetime.datetime(2024, 9, 21, 11, 35, 29), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.3'}",2024-09-21 11:35:29,"j++$(,+8*±addition and I will hopefully get the dog 🐶 to go 😁 back to normal",5,Debora Arrieta,0,kids-math-games
"{'reviewId': '9a5a0638-085b-454b-ba52-d9ac0d430501', 'userName': 'Mukesh Kumar', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJD-IvkQCC3_EgixDIwTLRmZLHzFpPmWet005c3oMLC6fl_eg=mo', 'content': 'Ur all apps are very nice and my kids always play with ur app and he is learning also .thank for free .ur really doing a good job and helping parents .', 'score': 5, 'thumbsUpCount': 70, 'reviewCreatedVersion': '1.2.2', 'at': datetime.datetime(2023, 12, 6, 12, 7, 37), 'replyContent': 'We are happy to know that you found our app helpful for kids. Please help us by spreading the word amongst your friends.', 'repliedAt': datetime.datetime(2023, 12, 8, 1, 10, 33), 'appVersion': '1.2.2'}",2023-12-06 12:07:37,Ur all apps are very nice and my kids always play with ur app and he is learning also .thank for free .ur really doing a good job and helping parents .,5,Mukesh Kumar,0,kids-math-games
"{'reviewId': '13c36c80-2530-406c-b07b-0e4527c8c599', 'userName': 'Craig Stark', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXRbwxdm_ZWglpFbxhR2fvNAd7hlAqdeexNECfmf3fsudJjN8Y', 'content': 'It is good, but hints appear far too soon. My child is given the answer before even having time to think about the question', 'score': 4, 'thumbsUpCount': 11, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 5, 14, 1, 5, 18), 'replyContent': 'Thanks for your review. You may turn off Hint from setting menu. If you like the app, please consider updating the review to 5 star :) We work for reviews, and every review matters.', 'repliedAt': datetime.datetime(2022, 5, 16, 2, 59, 31), 'appVersion': None}",2022-05-14 01:05:18,"It is good, but hints appear far too soon. My child is given the answer before even having time to think about the question",4,Craig Stark,0,kids-math-games
"{'reviewId': '9408c533-d92d-42e7-9a72-ab5ee5407e29', 'userName': 'Kashish Imran', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocL8KmDakjq-pi35sB3sVI8I3UYJ9BnrOfaTh8emfENmhyHq6w=mo', 'content': 'Interesting for new learners and helpful, but after regular use kids becomes bored', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2024, 5, 17, 20, 51, 1), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2024-05-17 20:51:01,"Interesting for new learners and helpful, but after regular use kids becomes bored",5,Kashish Imran,0,kids-math-games
"{'reviewId': 'a763fb6e-2bf1-45ec-a0a3-b509648291b5', 'userName': 'Vijay Mistry', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUB625p8yEoaEIqPhS6EeNq3XvgogvGsuTTo0QTEpCyQDunxI7j', 'content': 'Visible numbers must be in selected language. And hints for 1st game is good but not for most.', 'score': 3, 'thumbsUpCount': 45, 'reviewCreatedVersion': '1.1.3', 'at': datetime.datetime(2022, 12, 21, 23, 8, 20), 'replyContent': 'Thank you very much for your review concerning our game. We are always collecting user feedback and emails that we can apply with updates.', 'repliedAt': datetime.datetime(2022, 12, 23, 0, 53, 50), 'appVersion': '1.1.3'}",2022-12-21 23:08:20,Visible numbers must be in selected language. And hints for 1st game is good but not for most.,3,Vijay Mistry,0,kids-math-games
"{'reviewId': '96e461e1-cbe1-4f73-b3dc-ea83a62335fa', 'userName': 'Afraz Mohammed', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLBDhHAz9GfV6ZTVanLpspLqW3p1SOwVXZAfhonEQauDcGTmQ=mo', 'content': 'Nice app this make children learn easy and understand soon thank you so much for making this kind of app . Same like this u can make English learning game app for today generation', 'score': 5, 'thumbsUpCount': 147, 'reviewCreatedVersion': '1.1.9', 'at': datetime.datetime(2023, 6, 20, 7, 56, 56), 'replyContent': ""Glad you like it! :) Be sure to share with friends and family, it's support from parents that has helped us reach more kids 👍🤩🙏"", 'repliedAt': datetime.datetime(2023, 6, 21, 2, 45, 52), 'appVersion': '1.1.9'}",2023-06-20 07:56:56,Nice app this make children learn easy and understand soon thank you so much for making this kind of app . Same like this u can make English learning game app for today generation,5,Afraz Mohammed,0,kids-math-games
"{'reviewId': '60126241-9ced-4cf5-8621-2a9226cca542', 'userName': 'Fahi Zr', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjVEz6CeSrX2pvy5UlI7Ie6gkz7Qtm-Lfh83iN4dKsmPJAA_-_8', 'content': 'perfect for kids', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.3.3', 'at': datetime.datetime(2024, 9, 13, 11, 43, 40), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.3'}",2024-09-13 11:43:40,perfect for kids,5,Fahi Zr,0,kids-math-games
"{'reviewId': '9741d68a-b5dd-498b-b181-9c50b7995172', 'userName': 'Casian Felix', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjV8bp5cz_MiiiTZiy6CVX-35ZnikTRwt0b725RY5Qg6VKTEezcQ', 'content': ""I love all this app games.... It's the BEST kids app EVER... My daughter loves it.... Especially with the NO ADS😁😁"", 'score': 5, 'thumbsUpCount': 19, 'reviewCreatedVersion': '1.0.3', 'at': datetime.datetime(2022, 2, 20, 23, 25, 10), 'replyContent': 'We are so glad to see your daughter enjoys the game. Do share with your friends and keep supporting us :)', 'repliedAt': datetime.datetime(2022, 2, 23, 3, 29, 58), 'appVersion': '1.0.3'}",2022-02-20 23:25:10,I love all this app games.... It's the BEST kids app EVER... My daughter loves it.... Especially with the NO ADS😁😁,5,Casian Felix,0,kids-math-games
"{'reviewId': '47dcacbd-3b59-441f-ae57-2528c3c3389d', 'userName': 'Alex Bearden', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLgyGA669y3MbAdsysCcfjJC7l85MmtziqwkHozNYkCWdvOOA=mo', 'content': 'my kid has grow up with these apps for 5 yrs and at 5.5 still asks to play them although she is a little advanced now...thanks in part to them!', 'score': 5, 'thumbsUpCount': 160, 'reviewCreatedVersion': '1.2.2', 'at': datetime.datetime(2024, 1, 4, 21, 11, 38), 'replyContent': ""Glad you like it! :) Be sure to share with friends and family, it's support from parents that has helped us reach more kids 👍🤩🙏"", 'repliedAt': datetime.datetime(2024, 2, 23, 4, 52, 38), 'appVersion': '1.2.2'}",2024-01-04 21:11:38,my kid has grow up with these apps for 5 yrs and at 5.5 still asks to play them although she is a little advanced now...thanks in part to them!,5,Alex Bearden,0,kids-math-games
"{'reviewId': '9c298362-e7d6-4c83-b592-16ede2181e08', 'userName': 'safiya Shaikh.', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjVvtNK7Xenxm-1Scs0ojF9mYca4NWuHT3cRlZDvDP34_IipmuxJtA', 'content': 'Great great app👍👍 kudos to RV team...i have a youtube channel where i will soon share about this app... really my son loves the apps whether its tracing , numbers, maths, well done guys great app parents go for it..', 'score': 5, 'thumbsUpCount': 898, 'reviewCreatedVersion': '1.0.3', 'at': datetime.datetime(2021, 11, 19, 10, 59, 2), 'replyContent': 'Thank you for your support and review 😀', 'repliedAt': datetime.datetime(2021, 11, 24, 3, 35, 37), 'appVersion': '1.0.3'}",2021-11-19 10:59:02,"Great great app👍👍 kudos to RV team...i have a youtube channel where i will soon share about this app... really my son loves the apps whether its tracing , numbers, maths, well done guys great app parents go for it..",5,safiya Shaikh.,0,kids-math-games
