date,developerResponse,review,rating,isEdited,title,userName
2022-11-09 16:35:35,,"This learning tool is the greatest! I am particular when it comes to teaching, and this thing teaches better than me. Better than me in every way.",5,False,Better than my teaching!,GrammyGayo
2021-02-16 19:42:50,,"This is a fun way to introduce these concepts to my four year old. It’s a great addition to our bedtime book reading. He’s having fun and learning at the same time!

All the nickname options are taken for posting reviews, boo!",5,False,4 year olds is loving the practice!,Toomanykids13
2020-12-06 22:08:36,"{'id': 19626230, 'body': ""Sorry for the trouble you've been experiencing. If the password guidance in this article doesn't help (https://khankids.zendesk.com/hc/en-us/articles/360007054191-How-do-I-set-up-and-manage-a-password-), we'd be happy to reset your password for you manually. Please reach out to our support team at khankids@khanacademy.org so we can provide assistance. "", 'modified': '2020-12-08T18:02:03Z'}",When I’m pretty sure I know my passcode for Khan academy kids it says wrong password and I tried for twenty minutes to enter my passcode. I’m really disappointed in you Khan Academy kids,5,False,When I put in my Apple ID password for khan Academy kids,yhjsssd
2020-09-27 20:10:21,"{'id': 18179389, 'body': ""We're so excited to hear that you can help your grandson learn this year! Thank you for such a kind review. Good luck!"", 'modified': '2020-09-29T16:33:49Z'}",My four year old grandson is not attending preschool this year. This app is so well designed. He is learning and willing to do the work. We are using Zoom and sharing his screen. I live far from him but we can do this together.,5,False,Grandma helping,BAH5
2020-08-19 19:16:15,,My daughter is 4.5yo and she really enjoys this app. This is a great way for kids to learn while having fun. This is our top app to go to these days for the limited screen time we allow for our kids at this point.,5,False,Great app that keeps my 4.5yo engaged,MissAlek5andra
2020-08-11 04:21:35,,My 5 year old really enjoys this app more than any of the others we’ve tried.  The pace is just right for her and it definitely holds her attention without feeling like it’s a chore.  She actually asks for time on this app.,5,False,Great educational app,meandjuli
2020-07-19 06:04:08,,"I have ABC Mouse and World School (both monthly subscription apps) on my phone, but ever since I added Kahn for Kids, my 4 yo daughter chooses this every time. Sometimes she appears to be repeating the same lesson,  but it is clearly educational and she is engaged, so I’m happy.",5,False,My 4 yo choose this over ABC Mouse,YogaGrrl
2020-07-05 16:44:13,,"This is the best app I’ve found for my toddler! He has learned so much, colors, shapes, logic, follow instructions.... we love it! I’ve downloaded so many apps for him, and this is the most complete one! We even like it better than ABC mouse. He also loves the books.... Best app ever!",5,False,Best app for toddlers,gechntgrrr
2020-04-29 00:25:27,,"My 5 year old loves this, she navigates it by herself with ease, has been learning a lot, and the little prizes you win are very motivating for her. I would love them to make this in Spanish!",5,False,"Wonderful, easy to use, educational",Nicole C PA
2020-04-10 19:52:14,,I really Like this app for my 3 year old son. It is easy enough to let him sit and do the work by himself without me constantly having to help him figure out which button to press. It also has really good teaching tools perfect for his age.,5,False,Great app for toddlers,am 15678
2020-04-08 19:16:38,,One of the best educational apps we’ve tried. ABC mouse app didn’t seem to run well. I actually prefer the content on this one. Keeps my son focused on things he needs VS allowing him to just listen to songs over and over again.,5,False,Great app,Katie410
2023-10-04 13:31:32,"{'id': 39483696, 'body': ""It's fantastic to hear that Khan Academy Kids is working out for your homeschool. Thanks for letting us know!"", 'modified': '2023-10-12T20:52:59Z'}",Transitioned my son from private school to home school and searched high and low for a great app to help my child stay on track. So munch learning material and my child has so much fun learning. Absolutely love this app and it’s FREE 😊,5,False,Thank you,Karma P.
2023-04-16 18:44:08,"{'id': 36145927, 'body': 'Great news! Thank you for letting us know!', 'modified': '2023-04-24T19:11:28Z'}",This is the BEST app for my preschooler that prevents him from just button mashing and requires him to listen to the stories and they are interesting and at his level. He loves this app and I don’t hesitate to let him use it.,5,False,No button smashers,Grrrrrrrrrrrrrrrrowl
2023-03-23 21:34:00,"{'id': 35663893, 'body': ""So glad that we're a top choice during free choice time! Yay!"", 'modified': '2023-03-29T22:00:58Z'}",I love that I can assign skills to individual students or assign items to the whole class! My students love Khan Academy Kids so much that they choose to use it during free choice! This app makes learning fun and engaging!,5,False,My kinder smarties LOVE Khan Academy Kids,Rfwill
2022-07-15 21:51:47,,This is so easy to use for both kids. They both know how to open the app find their avatar. Then together we choose what they will work on. The best I have ever used. So interactive and learning fun. A BIG Thanks!,5,False,The Best!,WLJKTHANKFUL
2021-11-26 23:08:38,"{'id': 26523532, 'body': 'We appreciate the feedback and have noted this feature for our product team. Thank you for your review!', 'modified': '2021-11-29T05:17:55Z'}",The only thing needing fixing is making it easier to get out of teacher mode and back to individual/parent mode. Other than that I love the app.,5,False,One Thing To Fix,Bull_4
2021-02-04 19:21:49,,"This is an amazing app for teaching little kids. Me and my three year old daughter enjoy it very much. I like how the lessons are short and fun so the kids don’t get bored. I love this app, can’t believe it’s free, huge thanks to developers and the team behind it.",5,False,Amazing app,Taras Klymkiv
2020-07-14 19:18:32,"{'id': 16657080, 'body': 'We sincerely appreciate your support! ', 'modified': '2020-07-15T23:32:51Z'}",I can’t say enough about Khan Academy Kids. My 3 year old loves it. The games and presents she earns keeps her engaged and she loves all the characters.  I tell everyone about this amazing FREE learning tool. I have also donated they deserve it.,5,False,Amazing in every way!,WiccanBrat
2020-05-07 19:53:49,,I’m so thankful to have found this app during our remote schooling during quarantine. It has been such a great ( FREE) resource and my daughter LOVES to “play!”.  I also really love the fact that you can schedule lessons for your kid!  Download this app today!!!!,5,False,This app saved my sanity!,Jiveturkeytime
2022-05-19 17:55:12,"{'id': 29942056, 'body': 'Happy Birthday to your daughter! We are delighted to hear that she enjoys learning regularly with Khan Kids!', 'modified': '2022-05-24T17:29:12Z'}",My daughter turned 3 this month and we have been using it for a while now.  We both love it so much and use it several times a week.,5,False,Love this app,DeidreDelana
2022-04-04 17:39:12,"{'id': 29079782, 'body': ""That's fantastic! It's wonderful to hear that you are enjoying Khan Kids with your grandchildren. "", 'modified': '2022-04-10T16:07:27Z'}","My grandkids, 4 and 6 years old, both love this app!  It seems as good as PBS Kids (another of their favorites), and is a wonderful supplement and alternative to it.  Lots of good content and clever educational songs.",5,False,"Cute, smart, educational",Fabimura
2022-01-18 15:27:13,,"This is great! I usually hate letting kids play games on my phone, but this game has changed that so much! It has continued to refine the kids’ math and literacy skills and they really enjoy the khan characters and music! Thanks Khan Academy Kids!",5,False,BEST Learning game!,Hbannah
2021-09-07 17:43:46,"{'id': 25012047, 'body': 'Wonderful! We love hearing from grandparents. Thanks for the review!', 'modified': '2021-09-09T23:45:56Z'}",I loaded this on my IPad for my twin 4 year old grandkids. They love it!  I set up an account under each of there names. It is so easy to use & there is such a variety of things for them to do!,5,False,Grandkids love it!,HappyandIKniw it
2021-04-16 20:30:35,,"This app works well for us to supplement virtual school. It's much more fun and interactive than our virtual school, which is mostly watching videos and doing worksheets. Khan Academy really gets my kid involved which I love. Thanks!",5,False,Age appropriate content,peavers
2021-04-06 16:51:23,"{'id': 22157031, 'body': ""We love to hear that kids are relaying their learning experiences to parents. That's wonderful! Thanks very much for your review. "", 'modified': '2021-04-09T23:55:37Z'}",Love this app 100%! Great for kids! I would recommend this to everyone!  I never have to worry about the content. Kids absolutely love it! Visually beautiful too! My son has been teaching me all the things he learns in the reading section.,5,False,Best app ever!,sallylenakim
2021-03-09 14:22:20,,"I have had abc mouse now three times, each time I kept going maybe my son just wasn’t old enough. It wasn’t for him, this he loves!. He gets to interact with everything and play! We love it!",5,False,Way better than the mouse,mommy loni
2020-11-08 20:38:26,,"Thank you for providing another app that helps a mom support the education of her son with autism.  It takes a lot of effort to find helpful tools, and this app has been great.  I know I’ve only just tapped the surface, and that’s a gift.  Thank you.",5,False,Grateful,Hope Junkie
2020-10-08 18:37:38,"{'id': 18577899, 'body': 'Great to hear! Thank you for the 5-star review!', 'modified': '2020-10-19T18:25:35Z'}","My grandson is almost 4 and we use it often for Learning Time. Plenty of variety, different levels of learning. We’ve tried a lot of learning apps and this is one of the very best!",5,False,Great app!!,kwagtoo
2020-10-07 14:34:08,"{'id': 18358606, 'body': 'We appreciate the review!', 'modified': '2020-10-08T21:20:46Z'}","I love how you can use the app for certain subjects, or the kids can follow a learning path by pressing play. The the activities progress makes it easy to find lessons for their level of learning!

Reviewed by a certified teacher.",5,False,Great activities,longbyrd
2020-10-07 12:14:31,,I’ve been struggling to find a lot of math work for my pretty advanced (almost) 5 year old. This is perfect! She loves the characters and is challenged by the work! This app is super easy to use. I would highly recommend!,5,False,Love this Program!,ColleenB730
2020-09-10 14:05:00,"{'id': 17878605, 'body': 'Hi Julian, our support team would like to help. We can be reached at khankids@khanacademy.org. ', 'modified': '2020-09-14T23:12:05Z'}",So I have to restart my levels and now My Collections are gone and my books do not have check marks may you plz get me my levels back My picture is a bee and my name right there is Julian now plz fix it,5,False,So fun but I’m sad now,JonnyJon31
2020-08-01 16:45:45,,I am so appreciative for this app! My son who is Autistic enjoys playing on it! I have tried every single app out there and nothing is compare to this in my opinion. I love how simple and concrete it is. We struggled finding a learning app that my son can sit and attend to! This is it! =),5,False,Amazing!!!,gail1021233
2020-07-26 03:01:49,,"We limit the amount of screen time our daughter has due to her young age but whatever time she get, she chooses to use Khan.  As parents, this thrills us for as fun and entertaining she finds it, we see great educational strides each time she uses it.",5,False,Boon for Parents,Pthymn
2020-07-02 18:11:44,,I use this app to help tutor my nephew who has learning disabilities and has difficulty finding interest in schoolwork. However he LOVES this app and the “games.” He’s catching on quicker than he was with any workbook we used before using the app,5,False,Incredibly Useful,Nightlin00
2020-06-21 02:22:37,"{'id': 16198250, 'body': 'Fantastic to hear! Thank you for taking a moment to review Khan Academy Kids!', 'modified': '2020-06-24T15:10:55Z'}","This is the absolute best learning app I have found for my son, as a mother and pre-K teacher, I can not say enough good things about it! I have paid for many education apps and this one has everything needed plus more for free! I couldn’t be happier!",5,False,A++,APSN!
2020-06-19 01:21:14,,"It’s unbelievable and amazing work you guys are doing. Keep it up.

 Need strong reading material.

Also you need to allow people who can pay. Of course more like crowdsourcing. One is free to pay amount of their choice or not all.",5,False,Amazing,ramech01
2020-05-09 02:06:05,,"This is the best app for Kids. Not only is it free, and I mean “free”, no ads, the content is great. My daughter and I are loving this app. We also downloaded Khan Academy and that is an equally great app. All I got to say is keep up the great work!",5,False,Quality Kids Learning,Lite
2020-04-04 18:29:58,,"As a 4th grade math teacher who uses Khan Academy often, I was super excited to come across this app. I assumed it was going to be amazing, but it even exceeded my expectations. I am super picky when it comes to screen time for my two year, and this is the best app I have found!",5,False,Best App,jgreer2015
2020-03-20 00:09:51,"{'id': 14158964, 'body': ""Thank you for taking the time to write a review! We're so glad you are enjoying our app."", 'modified': '2020-03-21T16:21:23Z'}",Tbh I never rate apps but I just had to for this. Attn parents this is a must to download. I’ve done a bunch of apps and even did ABCMOUSE but this beats them all. Beyond in love and haven’t even been a hour yet. So many different things on here. LOVE LOVE LOVE. So happy I gave this a try.,5,False,Highly Recommend,Misz Loca
2024-06-14 15:26:42,"{'id': 44832347, 'body': 'We appreciate your recommendation, and hope your grandchildren continue to have fun learning with Khan Kids!', 'modified': '2024-06-25T12:55:01Z'}",I have tried this app for my grandchildren so they would have something a little more educational. I highly recommend this app and they love it. They are four and five.,5,False,Great app,Gaqueen127
2024-02-21 01:08:06,"{'id': 42187708, 'body': 'Thank you for sharing your review and recommendation for Khan Kids. We appreciate it!', 'modified': '2024-02-25T17:43:23Z'}",My son and I grew tired of these apps charging and then updating andrequiring more money to unlock new features. Cash grab. This one doesn’t do that. Thank you,5,False,An actual app that is free and useful,photobookqueen2017
2023-04-10 17:04:11,,"This is SUCH a great app for both of my kids (kindergarten & 4). I love that I can adjust the age/skill level as needed for each child, and that it’s educational while also being fun.",5,False,Our Favorite App!,ImWithCharlie
2022-03-12 13:39:07,"{'id': 28570678, 'body': 'We love hearing from teachers! Thank you for reviewing Khan Kids!', 'modified': '2022-03-14T20:00:49Z'}","I am so happy I found Kahn Academy Kids for my daughter! My 3 year old begs to play every day. As an elementary teacher, I am very impressed with the content covered and very happy there are no hidden purchases!",5,False,This teacher mom loves this app!,alapham1
2021-03-16 18:22:52,,I downloaded this app to supplement my grandson’s homeschool curriculum. He’s really into video games and is willing to spend more time on learning when school looks more like fun!! I just wish it went past the second grade...,5,False,Great app for my grandson!,Misspudd1121
2021-03-15 23:25:16,,My kiddo uses it semi-regularly and loves it. It supplements what’s done in school which is awesome. The videos that explain the concepts are extremely useful. Math and ELA confidence has skyrocketed. The app is also very easy to use which allows for greater independence. All around positive experience.,5,False,Math and ELA,NYC Babe!
2021-02-20 20:28:49,,"My 5 year old grandson loves this app!  He is learning so much in reading and math!  He enjoys earning the rewards along the way and then playing with them in the “rooms”.  This is a great, educational app that children love. I highly recommend it as a retired kindergarten teacher.",5,False,Khan Academy Kids,BhamNana
2021-01-23 15:31:26,"{'id': 20617966, 'body': ""We appreciate your review! If you'd like to self-select specific activities, this is possible in the Library view of the app. Here is more information on how the app is structured: https://khankids.zendesk.com/hc/en-us/articles/360006764812-Parent-Guide-Using-Khan-Academy-Kids-at-Home. Feel free to reach us at khankids@khanacademy.org if you have more questions. Thank you!"", 'modified': '2021-01-25T05:12:21Z'}",Excellent content and quite engaging. I use it with my preschool granddaughter and it helps reinforce what we are learning in school. My only wish would be that there was some way to review and repeat the lesson/activities Olio teaches. Great learning platform. Thank you.,5,False,Excellent,Mr. Zir
2020-12-09 05:16:40,,"This app is a must have for young learners. It is very engaging and teaches all of the basics in a very intentional order. The skills build on each other in a way that supports successful learning. My five year old loves it, and so do I!",5,False,Excellent App For Young Learners,jenelle63
2020-12-09 00:53:25,"{'id': 20006731, 'body': ""We're happy to hear that you're finding so much to learn in Khan Academy Kids. Thank you for the review!"", 'modified': '2020-12-26T19:20:43Z'}","I fell in love with this app. It has cute animations and it makes my child wants to learn more!

My child has been using this app to improve his math, reading, writing, speaking, listening skills. Not only fun and helpful lessons, Khan Academy also have other amazing things like:
- Short stories
- Practice Logic skills with small tasks
- Learning videos
- Simple coloring sheets for kids
- Specific assignments about Math, English and Reading.

This app is very helpful and I recommend you to use it and download it as soon as possible",5,False,This App is AMAMZING!!!,I download this app
2020-09-18 18:08:13,,"We have tried several of the paid apps but my 3.5 and 5 year old love Kahn Academy the best. It has been a big help to mama, I’m trying to teach them pre-reading skills, but this app is much more fun. It’s a great supplement to our covid home learning!",5,False,Great app for preschoolers,Sadface Bride
2020-05-09 21:49:55,,My 3 almost 4 year old daughter loves this app and is learning so much! Completely ad free which is even better. I am only bummed I did t get it sooner. I am a huge fan of this app I will be recommending it to all my friends and family!,5,False,So awesome,monag87
2020-05-07 14:58:24,,"Kids love it - Turn screen time into learning time 

Using the Khan Academy Kids app has been a simple and fun way to engage kids in learning activities they willingly want to do. Thanks to the team.",5,False,Kids love it - Turn screen time into learning time,djkingtae
2024-01-24 14:25:50,"{'id': 41637073, 'body': 'Sounds like great learning progress! Thank you so much for your review!', 'modified': '2024-01-30T18:35:30Z'}",I love love love this app! It’s so educational and fun for my three year old daughter. The stories are so sweet. And she is learning how to draw and trace letters and number so quickly. Must have for single parents! Thank you for this app!!!!!,5,False,Best ever,JessesReviews
2023-03-28 18:58:33,,"This Is Just… Wow. I Love This App SoMuch, It Really Helps My Kids Learn, It’s Not Like ABCMouse Or Adventure Academy, Because You Have To Pay For ABCMouse & Adventure Academy Every Month Or So, And Khan Academy Kids Is Free And Easy For My Kids To Learn With, Thank You Khan Academy For Making Learning Easier For Children!",5,False,Wow.,thefnfmobilereviewr
2022-12-18 13:09:31,"{'id': 33817324, 'body': ""That's great focus and learning progress! Thank you so much for your rating and review. "", 'modified': '2022-12-20T01:00:17Z'}","She will stay engaged for 30 minutes or more at a sitting.  The explorational, interactive play entertains and amuses while teaching shapes, colors, numbers, and problem-solving generally.",5,False,Our 3- now 4- year old Loves it!,Carlos in BNC
2022-09-05 12:26:24,,My 4 year old and 2 year old love playing this app.  It’s highly educational and interactive.  The short lessons keep their attention.  It’s the 1 app I’ve let them play.,5,False,4 and 2 Year Old Love It,lmiller010101
2022-01-19 11:05:57,"{'id': 27632568, 'body': 'Fantastic! We always appreciate hearing from educators!', 'modified': '2022-01-24T15:41:14Z'}",I’m a retired elementary teacher and I love this program for my four year old granddaughter. The skills are excellent! In the past I always recommended Khan academy for my fourth graders who struggled in math. Again excellent program!,5,False,Love this app!,retired 😊
2020-09-04 20:30:44,,This is by far the best free educational app I’ve found for my 3 year old. He learns something new every time he uses it. Even though he knows a lot of the material there’s still so much more for him to explore and he loves it. Thanks for such a great free app!!,5,False,Great app!,SaraiRaya
2020-06-17 00:07:49,"{'id': 16077374, 'body': 'Toddlers are terrific little learners! Thanks for reviewing Khan Academy Kids!', 'modified': '2020-06-18T15:43:24Z'}","Khan academy kids is great app for toddlers. It has numbers, shapes, alphabets, phonics, stories, logical activities and much more. Toddlers do not like to sit for long but this app keeps them entertained while they are learning. Highly recommend this app. Thanks Khan Academy for making this awesome app.",5,False,Great app for toddlers,Rks0303
2020-05-14 21:06:48,,"My daughter asks to play Kahn Academy Kids every day. We don’t do a lot of screen time, but I don’t mind her playing this game because it’s helping her stay engaged with learning and building her confidence with reading.",5,False,Perfect for my 5 year old,pinkkalicious
2020-01-18 03:07:06,,Our young son loves the variety of programs within your app. We like the fact that he is learning while having fun. And we also like that he can grow  into the older kids programs,5,False,Our son loves your app,chas ohio
2019-12-02 00:26:18,,We have recently gone cold turkey off of all tv and have replaced all tv time for an hour of play on this app and it has been awesome! My 5 and 4 year old love it and learn a ton from the content. I am a very happy mama!,5,False,Have loved this app for my kids,LaceyRae0910
2023-02-19 13:24:23,"{'id': 35038098, 'body': 'Great to hear that that app is working for a range of students in your class. Thank you for your review!', 'modified': '2023-02-23T16:53:41Z'}",The kids in my class are all on different levels. The algorithms in Kahn kids works with each child as they learn concepts and challenges them as they grow.,5,False,Great for EC special needs,msjazz73
2022-08-02 09:21:47,"{'id': 31264475, 'body': ""We're so glad that you left a review, Pamella! Thank you for taking time to share your thoughts about Khan Academy Kids. "", 'modified': '2022-08-03T21:21:18Z'}","I usually don’t write reviews for apps but I had to do for this one: this app is very well made, no ads and it’s so interactive and I love doing the activities with my son! Well done! The best part? It’s free.",5,False,Fantastic!,Pamella Ferrari
2022-03-04 12:35:39,"{'id': 28430341, 'body': ""It's so fun to hear that she's such a fan! Thanks for your review!"", 'modified': '2022-03-07T16:43:36Z'}","My Daughter is 8 and downloaded it because she wanted sharpen her skills for school, she loves this app she “plays” everyday. She even asks for my phone for the specific request to use this app!",5,False,Fantastic app!,stephanee87
2021-04-24 18:43:21,,My kid loves this app. He asks for it over others that you might think are more entertaining (ie more like video games). “The only thing you need to know is you can learn anything.” Sal is the best.,5,False,Fun Educational Entertainment!,Gapp
2021-02-09 11:16:17,,"We are helping to home kindergarten this year and this has become a favorite reward with our children. The variety is fun and all positive encouragement to engage any learning preferences. This is a wonderful addition to our learning, good job!",5,False,My Grands Favorite,Meridian927
2020-11-18 14:43:31,"{'id': 19226920, 'body': 'Thank you for the 5 star review! We appreciate your support and are happy to hear that the app is working well for you. If you have any questions or suggestions in the future, feel free to reach our team at khankids@khanacademy.org. ', 'modified': '2020-11-19T20:41:09Z'}",This is the first truly free app that has a great lesson plan for children. I absolutely love and support this app. Thank you so much for creating a great app that doesn’t cost anything. I never write reviews but I couldn’t help myself. Wonderful is an understatement,5,False,Amazing,tgallag0212
2020-07-27 23:16:30,,"My grandson is 2 and he has been loving this app. There is so much to do and it keeps even his interest. Your child, grandchild, sibling or any other favored loved one will love this app. Definitely five star! I’d give it 10 if I could!🎉",5,False,A game that promotes intelligence!,Kimberd33
2020-11-11 18:57:58,"{'id': 19100104, 'body': ""Thanks for letting us know. If the syncing problem persists, please reach out to our support team at khankids@khanacademy.org and we'd be happy to help. "", 'modified': '2020-11-14T00:29:31Z'}","Great app!!! Very intuitive for kids to do on their own with minimal parent participation. 
The only issue I can find thus far is the he syncing across devices doesn't always work. There is work completed on one device and when opened on another its as if he hadn't completed it",3,False,Great app!!! Only issue is syncing between devices,t2stric
2020-06-03 18:12:14,"{'id': 15808479, 'body': ""Thank you for the review, and for the feedback on assignments. We've noted your request for our development team."", 'modified': '2020-06-05T21:56:24Z'}","Very interactive and informative. Allows parents to set up teacher mode to set us assignments for one or multiple students.

It wii be helpful if assignments are arranged in increasing order of skills required.

I strongly recommend this app for toddlers.",5,False,Very interactive,Gnfsan
2020-03-11 02:46:19,,My grandchildren are enjoying the site and the activities hold their attention.  They are reviewing skills they already know and I hope they move on to more difficult or new skills.,5,False,Great activities,Gran Miami
2020-03-04 01:46:29,,I do have first graders and some of the things are too easy for them. I’d love to be able to assign and personalize lessons/block easier activities for my students. My students ARE very engaged and love the app!,5,False,Just one request!,Tealshoes
2020-02-13 19:23:14,,My 4 year old loves this app. Great way to learn at home. We love the prizes. The lessons are short and engaging. Provides lots of positive feedback to the student. I would recommend this app to anyone looking for an at home preschool option. I love that it is ad free!,5,False,Great learning app,jljame
2020-02-06 19:08:14,,My son is 2 years old and he loves the app. There are a few things I have to help him through but over all he can do most of the activities. He is learning a lot and reinforcing what he already knows.,5,False,My son loves the app,msparrow1216
2021-11-07 19:19:40,,I’m having so much from this game it’s so fun with our games and stuff I love this game this is like 10 out of 10 that you should get this app to your child,5,False,I am learning so much,aly_Sleepyhead
2022-03-16 20:44:10,"{'id': 28659076, 'body': 'We appreciate your feedback and have forwarded your comment to our content team. Thanks for taking the time to communicate to our team. We value your input!', 'modified': '2022-03-18T22:25:16Z'}","When the voiceover artist is reading she should pronounce the word “the” correctly. When speaking the word “the”when it is followed by a word that begins with a vowel sound, the word is pronounced “thee” not “ the.” This is a small thing but very important,nevertheless. Thank you.",4,False,Reading,Alison R.'s aunt
2022-01-08 14:03:32,"{'id': 27357471, 'body': ""Sorry for the trouble accessing the parent section! We've noted your feedback for our dev team to consider in future app updates. We also welcome suggestions to khankids@khanacademy.org. "", 'modified': '2022-01-10T20:52:24Z'}","Opening the parental controls is nearly impossible on my iPhone. When asked to swiped left, right, up, or down it does not work. I have gotten it to work one time and spent way too much time attempting to open the parental controls.",3,False,Parental controls on iPhone,CocoFaLind
2021-10-28 22:15:42,"{'id': 26015724, 'body': 'Yay! We love hearing that your grandkids are enjoying the app!', 'modified': '2021-11-01T16:24:14Z'}",Thank you to Kahn Academy for providing high quality programming for early learning. It is so nice to have programs with no ads and no subscriptions. My 2 yr. old and 4 year old grand children love it!,5,False,Excellent educational resource,SueKro
2021-04-04 12:54:09,,Absolutely a blessing!  Rich in things my little one needs. I assign certain items and then he can choose “free play”. Imagine that your little one’s free play is actually more lesson time!  We add Khan Ac. To our sit down lesson time and he loves it!,5,False,Wonderful,Beenafun
2020-08-28 18:24:38,,Wish I would have found it earlier for my eldest son. Luckily we found it in time for my daughter. It works through sequentially or by choice. Sequentially is great for our 4 year old. Engaging and free!,5,False,Love it!,Otome games
2020-05-15 01:32:20,,"I had been looking and looking for a safe, ad free, really good online program for kids.  The kids love this and ask to play it.  All I can say is thanks and I am so glad I found this!",5,False,"Two kids, 4 & 6, two levels",michelewi
2020-05-06 13:50:40,,"Khan Academy is a must have for anyone who has kids. Great educational app and besides is free what else we can ask for?Thank you for making this app, especially now with  kids at home it has been very helpful.",5,False,Best App for kids,Sainoker
2020-03-15 12:27:17,,"Love the read along books for my early reading son, something that is difficult to find on our ABC Mouse subscription, and the Super Simple Songs for my toddler daughter. They are loving it! My third grader wishes there was similar material for her!",5,False,Great educational app,Anon;5753
2022-11-26 19:38:12,"{'id': 33396852, 'body': ""Thank you for taking the time to leave us a review. Your opinion is appreciated, and we're so happy that you like Khan Academy Kids!"", 'modified': '2022-11-28T06:46:19Z'}","I am a pediatrician and this is the only app my kids use. The graphics are so great, and the content is excellent quality with great educational value. My kids love it.",5,False,High quality app,hobbyfarmerorganic
2023-09-16 14:38:48,,"My son likes this app, and why wouldn’t he? He can sit for hours, listening to stories, dressing avatars, and drawing freely, rather than doing the lesson work.
He has heard the stories so many times that he recites them, including the annoying “by Cynthia Platt,” intro.
Why is there only one author featured? She’s not that great, BTW.
I would give four stars if I could limit the library and drawing, and five if there were better stories from a variety of sources.
I’ve started him on Doulingo ABC and he’s advancing quickly.
I expect more from Khan Academy.",3,False,Needs more parental guidance,Annie_Oh
2021-04-19 00:54:37,,My young kids love learning through this app and is prepping my 4 year old for preschool and kindergarten activities. She will no doubt be able to exceed all teacher expectations!,5,False,Wonderful learning App!,Sjsdthompson
2022-04-02 17:43:51,"{'id': 29079755, 'body': 'We can help! There are parental controls built into the app to manage certain activities. Here is more information: https://khankids.zendesk.com/hc/en-us/articles/360047566151-How-do-I-access-parental-controls-. ', 'modified': '2022-04-10T16:04:44Z'}",So this game is crazy good but when my child was on it she was on drawing and I asked her to do math and I came back in and she was still drawing so if you could put on parental controls that would be great thanks,4,False,I love this game but there’s one thing,makayla ward
2020-12-04 19:09:01,,I have 3 children who love this.  They love the books music and drawing.  I like that it is very educational and appropriate for all the ages.  My 3 yr old wants to do programs on the computer like his siblings and this is perfect for his level.,5,False,Great for all 3 children,youngBradys
2020-06-19 19:06:35,,"Thank you for making such a beautiful, varied, fun and thorough learning tool! Both of my girls, 3 and 5 years old love it and we love listening to them talking about the things they learn. We really appreciate that it’s free, thanks again ❤️",5,False,We love it!,AleShmoo
2020-06-07 22:29:12,,"I have a 2 year who is very addicted to this game. She practically wants to play it every night and listens to the fun stories. I highly recommend this app, and it totally free. Thank you for making this lovely game!",5,False,Great App!!,liqqxii
2020-04-25 19:16:05,,This app is so creative and positive. My daughter absolutely loves it! It is so engaging and worth the time I allow her to spend on it (because it would be all day if I allowed it! Haha!) she is progressing well. Thank you!!!,5,False,So thankful,kms12360
2020-04-01 15:56:58,,I set up an account for my 2 year old and my two older children wanted their own accounts as well! It’s a great way to keep your kids entertained while learning!,5,False,All of my kids love it!,southasianmom
2019-12-20 19:32:42,,"My four year old love this app and I love that she is using her screen time for learning. There are a variety of educational games, so she doesn’t get bored. I’ve already recommended this app to a number of friends!",5,False,Educational and free!,bethany_may
2024-09-26 21:44:41,,"The app is great, but I wish there were more grade levels going all the way up to grade 8. Then even older kids, can do more of the material according to their level.",5,False,Great App!,yrkdwn
2024-03-01 17:16:07,"{'id': 42342839, 'body': ""Super! We're glad your daughter enjoyed learning AND the road trip!"", 'modified': '2024-03-04T01:23:41Z'}",I am a mom my kid was bored during a road trip so when your offline you get to pick your lesson so it brings my daughter joy she usually hates learning,5,False,My daughter loves this,dggd as fb
2023-06-05 02:52:10,"{'id': 37167557, 'body': 'Thank you for your review. We love what we do and are continuing to release new lessons throughout the year!', 'modified': '2023-06-16T18:23:12Z'}",Love all the different things you teach based on age and grade levels please continue to provide what ever it takes to help kids of all ages.,5,False,Great program,zijckckcmmc
2023-03-23 21:32:45,"{'id': 35663891, 'body': 'Our team will be thrilled to hear that you are using the Spanish books. Thanks for your review!', 'modified': '2023-03-29T22:00:31Z'}",My students can use this independently or in a center. They love the characters and stories. Awesome targeted practice enrichment for students of all levels. I love they added Spanish.,5,False,Preschool teacher recommended,Mozartt404
2023-03-15 19:56:07,,"Refreshing not to have to pay ridiculous subscriptions, or be bombarded with ads. This app is exactly what I’ve been looking for my kids",5,False,Khan Academy kids rocks!,cody343213
2022-12-20 19:08:38,"{'id': 33944177, 'body': ""It's wonderful to receive your review and endorsement. Thank you so much!"", 'modified': '2022-12-26T23:17:35Z'}",I have been an elementary teacher for 15 years and this is one of the best apps for children! They are able to learn new concepts as well as reinforce previously taught skills.,5,False,Teacher Approved,Texas Techer
2022-10-03 05:43:55,"{'id': 32427589, 'body': ""Our pleasure! We love making learning fun, and we're delighted that the app is helping your child with math and reading."", 'modified': '2022-10-06T16:08:46Z'}",Thank you so much for this app. I can’t express how much it means to me to have an opportunity to teach my kid how to read do math in a playful and enjoyable way.. this is a life saver.. thank you for keeping it free,5,False,The best app ever,Solnishko😋
